id,title,author,rating,tags,volume,image,link
755,Выход А,Евгения Батурина,4.8,"['Современная русская литература', 'В поисках счастья', 'Взросление', 'Превратности судьбы']",400,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/55595806-evgeniya-baturina-vyhod-a.jpg,https://www.litres.ru/evgeniya-baturina/vyhod-a/
756,Детский мир (сборник),Виктор Пелевин,3.7,"['Современная русская литература', 'Воспоминания', 'Детство глазами взрослых', 'Книги о детстве', 'Проза жизни', 'Редакция Елены Шубиной', 'Сборник рассказов']",460,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/8880002-viktor-pelevin-detskiy-mir.jpg,https://www.litres.ru/viktor-pelevin/detskiy-mir/
757,Водка как нечто большее,Евгений Гришковец,4.4,"['Современная русская литература', 'Ироничная проза', 'Проза жизни', 'Философская проза']",70,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/51731210-evgeniy-grishkovec-vodka-kak-nechto-bolshee.jpg,https://www.litres.ru/evgeniy-grishkovec/vodka-kak-nechto-bolshee/
758,Император и Сталин,Сергей Александрович Васильев,4.7,"['Историческая литература', 'Историческая фантастика', 'Попаданцы', 'Альтернативная история', 'И. В. Сталин', 'Неизвестные герои', 'Русская имперская фантастика', 'Самиздат']",260,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/57384996-sergey-vasilev-21543901-imperator-i-stalin.jpg,https://www.litres.ru/sergey-vasilev-21543901/imperator-i-stalin/
759,"Когда дыхание растворяется в воздухе. Иногда судьбе все равно, что ты врач",Пол Каланити,4.7,"['Документальная литература', 'Зарубежная публицистика', 'Современная зарубежная литература', 'Автобиографическая проза', 'Борьба за жизнь', 'Врачи о врачах и пациентах', 'Онкологические заболевания', 'Реальные истории']",180,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/21626720-pol-kalaniti-kogda-dyhanie-rastvoryaetsya-v-vozduhe-inogda-sudbe-vse-ravno.jpg,https://www.litres.ru/pol-kalaniti/kogda-dyhanie-rastvoryaetsya-v-vozduhe-inogda-sudbe-vse-ravno/
760,Можно я побуду счастливой?,Мария Метлицкая,4.4,"['Современная русская литература', 'В поисках счастья', 'Женская проза', 'Жизнь в СССР', 'Сильные женщины']",280,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/18396949-mariya-metlickaya-mozhno-ya-pobudu-schastlivoy.jpg,https://www.litres.ru/mariya-metlickaya/mozhno-ya-pobudu-schastlivoy/
761,Гладь озера в пасмурной мгле (сборник),Дина Рубина,4.4,"['Современная русская литература', 'Авторский сборник', 'Повороты судьбы', 'Проза жизни', 'Сборник рассказов']",740,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/164171-dina-rubina-glad-ozera-v-pasmurnoy-mgle-164171.jpg,https://www.litres.ru/dina-rubina/glad-ozera-v-pasmurnoy-mgle-164171/
762,Русский Трафальгар,Алексей Николаевич Кукушкин,0,"['Военное дело / спецслужбы', 'Историческая литература', 'Книги о войне', 'Альтернативная история', 'Военно-морской флот', 'Морские сражения', 'Наполеоновские войны', 'Парусные суда']",390,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/63532577-aleksey-nikolaevich-kukushkin-russkiy-trafalgar.jpg,https://www.litres.ru/aleksey-nikolaevich-kukushkin/russkiy-trafalgar/
763,Русские цари,Эдвард Радзинский,4.0,"['Биографии и мемуары', 'Историческая литература', 'Популярно об истории', 'Александр Второй', 'Николай Второй', 'Российская империя', 'Русские императоры', 'Судьба России']",1120,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/57527271-edvard-radzinskiy-russkie-cari.jpg,https://www.litres.ru/edvard-radzinskiy/russkie-cari/
764,"Все умерли, и я завела собаку",Эмили Дин,4.8,"['Истории из жизни', 'Современная зарубежная литература', 'Женские судьбы', 'Жизненные ценности', 'Онкологические заболевания', 'Повороты судьбы', 'Психологическая проза', 'Реальные истории', 'Сильные женщины', 'Человек и собака']",270,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/43529935-din-emili-vse-umerli-i-ya-zavela-sobaku.jpg,https://www.litres.ru/din-emili/vse-umerli-i-ya-zavela-sobaku/
