id,title,author,rating,tags,volume,image,link
0,Работа горя,Вера Полозкова,4.7,"['Стихи и поэзия', 'Авторский сборник', 'Женская лирика', 'Поэтическая библиотека', 'Современная русская поэзия']",70,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63097502-vera-polozkova-rabota-gorya.jpg,https://www.litres.ru/vera-polozkova/rabota-gorya/
1,Снежный барс,Диана Арбенина,4.4,"['Истории из жизни', 'Публицистика', 'Современная русская литература', 'Стихи и поэзия', 'Житейские истории', 'Сборник рассказов', 'Тексты песен', 'Эссе']",250,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/62782797-diana-arbenina-snezhnyy-bars.jpg,https://www.litres.ru/diana-arbenina/snezhnyy-bars/
2,Шуточные стихи и непечатные афоризмы,Фаина Раневская,4.5,"['Афоризмы и цитаты', 'Стихи и поэзия', 'Знаменитые актеры', 'Крылатые фразы и выражения', 'Шутки', 'Юмор']",70,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/12547623-faina-ranevskaya-shutochnye-stihi-i-nepechatnye-aforizmy.jpg,https://www.litres.ru/faina-ranevskaya/shutochnye-stihi-i-nepechatnye-aforizmy/
3,Москва,Дмитрий Пригов,3.0,"['Современная русская литература', 'Стихи и поэзия', 'Авторский сборник', 'Философская поэзия', 'Философская проза', 'Эпатаж']",960,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/24058588-dmitriy-prigov-moskva.jpg,https://www.litres.ru/dmitriy-prigov/moskva/
4,Так говорил Богомолов,Константин Богомолов,2.8,"['Публицистика', 'Пьесы и драматургия', 'Стихи и поэзия', 'Авторский сборник', 'Лирическая поэзия', 'Точка зрения']",180,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/48498684-konstantin-bogomolov-tak-govoril-bogomolov.jpg,https://www.litres.ru/konstantin-bogomolov/tak-govoril-bogomolov/
5,Серебряный век (сборник),Анна Ахматова,4.6,"['Литература 20 века', 'Стихи и поэзия', 'Поэтическая библиотека', 'Сборник рассказов', 'Сборники стихотворений', 'Серебряный век', 'Советская поэзия']",110,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/25728717-anna-ahmatova-serebryanyy-vek.jpg,https://www.litres.ru/anna-ahmatova/serebryanyy-vek/
6,Всё сначала!,Светлана Сурганова,4.8,"['Биографии и мемуары', 'Музыка', 'Публицистика', 'Русская поэзия', 'Стихи и поэзия', 'Автобиографии', 'Биографии певцов и музыкантов', 'Воспоминания', 'Знаменитые музыканты', 'Личная жизнь знаменитостей', 'Рок-музыка', 'Рок-музыканты', 'Русский рок', 'Стихи для песен', 'Тексты песен']",300,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/50405072-svetlana-surganova-vse-snachala.jpg,https://www.litres.ru/svetlana-surganova/vse-snachala/
7,Божественная комедия,Данте Алигьери,4.1,"['Европейская старинная литература', 'Зарубежная поэзия', 'Зарубежная старинная литература', 'Метафизика', 'Вечные истины', 'Итальянская литература', 'Рай и ад', 'Религиозно-философская проблематика', 'Средневековье']",630,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/22136176-dante-aligeri-bozhestvennaya-komediya-22136176.jpg,https://www.litres.ru/dante-aligeri/bozhestvennaya-komediya-22136176/
8,О любви,Чарльз Буковски,4.7,"['Зарубежная поэзия', 'Контркультура', 'Стихи и поэзия', 'Авторский стиль', 'Лирика', 'Сборники стихотворений', 'Стихи о любви']",100,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/63101882-charlz-bukovski-o-lubvi.jpg,https://www.litres.ru/charlz-bukovski/o-lubvi/
9,Собрание сочинений в одном томе,Владимир Высоцкий,4.2,"['Пьесы и драматургия', 'Современная русская литература', 'Стихи и поэзия', '10 класс', 'Сборник рассказов']",700,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/2545905-vladimir-vysockiy-2-sobranie-sochineniy-v-odnom-tome.jpg,https://www.litres.ru/vladimir-vysockiy-2/sobranie-sochineniy-v-odnom-tome/
10,Стих и проза в культуре Серебряного века,Ю. Б. Орлицкий,5.0,"['Культурология', 'Литературоведение', 'Монографии', 'Прочая образовательная литература', 'Стихи и поэзия', 'Серебряный век']",1230,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/42587413-uriy-orlickiy-stih-i-proza-v-kulture-serebryanogo-veka.jpg,https://www.litres.ru/uriy-orlickiy/stih-i-proza-v-kulture-serebryanogo-veka/
11,Десятый дневник,Игорь Губерман,3.7,"['Биографии и мемуары', 'Современная русская литература', 'Стихи и поэзия', 'Воспоминания', 'Ироничные стихи', 'Позитивный настрой', 'Современная поэзия']",150,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/39158564-igor-guberman-desyatyy-dnevnik.jpg,https://www.litres.ru/igor-guberman/desyatyy-dnevnik/
12,Записки счастливого человека,Вера Павлова,4.0,"['Стихи и поэзия', 'Лирическая поэзия', 'Малая проза', 'Сборники стихотворений', 'Современная русская поэзия']",120,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/63503763-vera-pavlova-zapiski-schastlivogo-cheloveka.jpg,https://www.litres.ru/vera-pavlova/zapiski-schastlivogo-cheloveka/
13,Ничья. 20:20,Дмитрий Быков,4.5,"['Русская поэзия', 'Стихи и поэзия', 'Лирическая поэзия', 'Сборники стихотворений', 'Современная русская поэзия']",80,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63029990-dmitriy-bykov-nichya-20-20.jpg,https://www.litres.ru/dmitriy-bykov/nichya-20-20/
14,Она днём спит,Евгения Риц,4.8,"['Русская поэзия', 'Стихи и поэзия', 'Лирика', 'Современная русская поэзия', 'Философская поэзия']",38,https://cv4.litres.ru/pub/c/elektronnaya-kniga/cover_415/54968640-evgeniya-ric-ona-dnem-spit.jpg,https://www.litres.ru/evgeniya-ric/ona-dnem-spit/
15,Essential Bukowski: Poetry,Чарльз Буковски,0,['Стихи и поэзия'],90,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/39759097-charlz-bukovski-essential-bukowski-poetry.jpg,https://www.litres.ru/charlz-bukovski/essential-bukowski-poetry/
16,Вселенная неформат,Юрий Смирнов,5.0,"['Стихи и поэзия', 'Поэтическая библиотека', 'Современная русская поэзия']",150,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/57297468-uriy-smirnov-18772108-vselennaya-neformat.jpg,https://www.litres.ru/uriy-smirnov-18772108/vselennaya-neformat/
17,Любимые стихотворения в одном томе,Андрей Дементьев,4.0,"['Стихи и поэзия', 'Лирическая поэзия', 'Современная русская поэзия', 'Стихи для песен']",530,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/49212322-andrey-dementev-lubimye-stihotvoreniya-v-odnom-tome.jpg,https://www.litres.ru/andrey-dementev/lubimye-stihotvoreniya-v-odnom-tome/
18,Птицы жизни,Александр Стесин,0,"['Современная русская литература', 'Стихи и поэзия', 'Повести', 'Современная русская поэзия']",120,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/63520616-aleksandr-stesin-pticy-zhizni.jpg,https://www.litres.ru/aleksandr-stesin/pticy-zhizni/
19,Бальзамины выжидают,Марианна Гейде,0,"['Современная русская литература', 'Стихи и поэзия', 'Сборники стихотворений', 'Современная русская поэзия']",200,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/27051021-marianna-geyde-balzaminy-vyzhidaut.jpg,https://www.litres.ru/marianna-geyde/balzaminy-vyzhidaut/
20,Монстры,Дмитрий Пригов,4.5,"['Современная русская литература', 'Стихи и поэзия', 'Авторский сборник', 'Философская поэзия', 'Философская проза', 'Эпатаж']",1130,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/24058512-dmitriy-prigov-monstry.jpg,https://www.litres.ru/dmitriy-prigov/monstry/
21,Каждый выбирает по себе,Юрий Левитанский,4.2,"['Русская поэзия', 'Стихи и поэзия', 'Сборники стихотворений', 'Современная русская поэзия']",110,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/41248756-uriy-levitanskiy-kazhdyy-vybiraet-po-sebe.jpg,https://www.litres.ru/uriy-levitanskiy/kazhdyy-vybiraet-po-sebe/
22,Черно-белое кино (сборник),Юрий Левитанский,4.6,"['Русская поэзия', 'Стихи и поэзия', 'Сборник рассказов', 'Сборники стихотворений']",200,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/8484177-uriy-levitanskiy-cherno-beloe-kino-2.jpg,https://www.litres.ru/uriy-levitanskiy/cherno-beloe-kino-2/
23,Места,Дмитрий Пригов,0,"['Русская поэзия', 'Современная русская литература', 'Авторский сборник']",1260,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/40111764-dmitriy-prigov-mesta.jpg,https://www.litres.ru/dmitriy-prigov/mesta/
24,И все-таки жизнь прекрасна,Андрей Дементьев,4.6,"['Биографии и мемуары', 'Русская поэзия', 'Стихи и поэзия', 'Автобиографическая проза', 'Биографии поэтов', 'Иллюстрированное издание', 'Портрет эпохи', 'Советская эпоха']",430,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/35246623-andrey-dementev-i-vse-taki-zhizn-prekrasna.jpg,https://www.litres.ru/andrey-dementev/i-vse-taki-zhizn-prekrasna/
25,Избранное,Анна Ахматова,1.0,"['Стихи и поэзия', 'Гражданская позиция', 'Портрет эпохи', 'Поэзия XX века', 'Русские поэты', 'Советская классика']",70,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/57486561-anna-ahmatova-izbrannoe-57486561.jpg,https://www.litres.ru/anna-ahmatova/izbrannoe-57486561/
26,Былой Петербург: проза будней и поэзия праздника,Альбин Конечный,2.0,"['Современная русская литература', 'Стихи и поэзия', 'История Санкт-Петербурга']",690,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63080496-albin-konechnyy-byloy-peterburg-proza-budney-i-poeziya-prazdnika.jpg,https://www.litres.ru/albin-konechnyy/byloy-peterburg-proza-budney-i-poeziya-prazdnika/
27,Лучшие стихи о любви,Анна Ахматова,4.5,"['Русская классика', 'Русская поэзия', 'Стихи и поэзия', 'Классическая поэзия', 'Лирическая поэзия', 'Любовная лирика', 'Стихи о любви']",80,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/38050236-anna-ahmatova-luchshie-stihi-o-lubvi.jpg,https://www.litres.ru/anna-ahmatova/luchshie-stihi-o-lubvi/
28,Стихи,Сола Монова,4.0,"['Стихи и поэзия', 'Полное собрание стихотворений', 'Поэтическая библиотека', 'Русские поэтессы', 'Современная русская поэзия']",170,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/38575754-monova-sola-stihi.jpg,https://www.litres.ru/monova-sola/stihi/
29,О поэтах и поэзии: Гёльдерлин. Рильке. Тракль,Мартин Хайдеггер,5.0,"['Зарубежная классика', 'Зарубежная поэзия', 'Книги по философии', 'Литературоведение', 'Стихи и поэзия', 'Великие поэты', 'Немецкая классика', 'Немецкая поэзия', 'Философия литературы']",210,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/52005485-martin-haydegger-o-poetah-i-poezii-gelderlin-rilke-trakl.jpg,https://www.litres.ru/martin-haydegger/o-poetah-i-poezii-gelderlin-rilke-trakl/
30,Осточерчение,Вера Полозкова,4.3,"['Стихи и поэзия', 'Лирика', 'Сборники стихотворений', 'Современная русская поэзия']",80,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/9308875-vera-polozkova-ostocherchenie-2.jpg,https://www.litres.ru/vera-polozkova/ostocherchenie-2/
31,Серебряная метель. Большая книга рождественских произведений,,4.3,"['Зарубежная классика', 'Русская классика', 'Стихи и поэзия', 'Христианство', 'Рождественские истории', 'Рождество', 'Семейное чтение']",470,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/30811801-raznoe-4340152-serebryanaya-metel-bolshaya-kniga-rozhdestvenskih-proizvede.jpg,https://www.litres.ru/raznoe-4340152/serebryanaya-metel-bolshaya-kniga-rozhdestvenskih-proizvede/
32,Конёк-горбунок,Пётр Ершов,4.5,"['Русская классика', 'Сказки', 'Стихи и поэзия', 'Детская классика', 'Стихотворные сказки']",90,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/8511611-petr-ershov-konek-gorbunok-8511611.jpg,https://www.litres.ru/petr-ershov/konek-gorbunok-8511611/
33,Монады,Дмитрий Пригов,5.0,"['Современная русская литература', 'Стихи и поэзия', 'Авторский сборник', 'Философская поэзия', 'Философская проза', 'Эпатаж']",880,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/24058604-dmitriy-prigov-monady.jpg,https://www.litres.ru/dmitriy-prigov/monady/
34,Перелетная элита,Юрий Поляков,3.8,"['Публицистика', 'Современная русская литература', 'Стихи и поэзия', 'Ироничная проза', 'Современная Россия', 'Статьи', 'Элиты', 'Эссе']",290,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/23318774-uriy-polyakov-pereletnaya-elita.jpg,https://www.litres.ru/uriy-polyakov/pereletnaya-elita/
35,Гринтаун. Мишурный город,Рэй Брэдбери,3.6,"['Зарубежная классика', 'Зарубежная поэзия', 'Зарубежная публицистика', 'Классика фантастики', 'Литература 20 века', 'Стихи и поэзия', 'Дневники писателей', 'Лирика', 'Магический реализм', 'Психологическая фантастика', 'Философская фантастика']",190,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/51839188-rey-bredberi-grintaun-mishurnyy-gorod.jpg,https://www.litres.ru/rey-bredberi/grintaun-mishurnyy-gorod/
36,Шествуют творяне,Велимир Хлебников,5.0,"['Литература 20 века', 'Русская классика', 'Стихи и поэзия', 'Великие поэты', 'Новаторство', 'Русские поэты', 'Русский авангард']",130,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/48739355-viktor-hlebnikov-shestvuut-tvoryane.jpg,https://www.litres.ru/viktor-hlebnikov/shestvuut-tvoryane/
37,Полное собрание стихотворений в одном томе (сборник),Эдуард Асадов,4.7,"['Стихи и поэзия', 'Лирическая поэзия', 'Сборник рассказов', 'Советская поэзия', 'Стихи о любви']",600,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/17206705-eduard-asadov-polnoe-sobranie-stihotvoreniy-v-odnom-tome-17206705.jpg,https://www.litres.ru/eduard-asadov/polnoe-sobranie-stihotvoreniy-v-odnom-tome-17206705/
38,Долгая жизнь любви,Андрей Дементьев,5.0,"['Стихи и поэзия', 'Лирика', 'Любовная лирика', 'Поэты-песенники', 'Сборники стихотворений', 'Стихи о любви', 'Тексты песен']",80,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/6134657-andrey-dementev-dolgaya-zhizn-lubvi.jpg,https://www.litres.ru/andrey-dementev/dolgaya-zhizn-lubvi/
39,Время прибытия,Юрий Поляков,4.8,"['Пьесы и драматургия', 'Современная русская литература', 'Стихи и поэзия', 'Авторский сборник', 'Судьба человека']",610,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/8641174-uriy-polyakov-vremya-pribytiya.jpg,https://www.litres.ru/uriy-polyakov/vremya-pribytiya/
40,Вне себя,Александр Шепс,3.3,"['Гадание / толкование снов', 'Магия / колдовство', 'Парапсихология', 'Практическая эзотерика', 'Стихи и поэзия', 'Эзотерика / оккультизм', 'Духовные практики', 'Заклинания', 'Магические ритуалы', 'Сборники стихотворений', 'Управление судьбой', 'Экстрасенсы']",60,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/40594584-aleksandr-sheps-vne-sebya.jpg,https://www.litres.ru/aleksandr-sheps/vne-sebya/
41,Повестка дна (сборник),Игорь Иртеньев,4.5,"['Русская поэзия', 'Стихи и поэзия', 'Сборник рассказов']",50,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/9745764-igor-irtenev-povestka-dna-2.jpg,https://www.litres.ru/igor-irtenev/povestka-dna-2/
42,Избранное,Эдуард Асадов,4.3,"['Литература 20 века', 'Русская классика', 'Советская литература', 'Стихи и поэзия', 'Любовная лирика', 'Сборники стихотворений', 'Советская поэзия', 'Стихи о войне']",340,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/132592-eduard-asadov-izbrannoe.jpg,https://www.litres.ru/eduard-asadov/izbrannoe/
43,Кошмар По-эта,Говард Филлипс Лавкрафт,3.8,"['Зарубежная классика', 'Зарубежная поэзия', 'Мистика', 'Стихи и поэзия', 'Двуязычная литература (билингва)', 'Лирика', 'Магический реализм', 'Сборники стихотворений']",160,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/51882210-govard-lavkraft-koshmar-po-eta.jpg,https://www.litres.ru/govard-lavkraft/koshmar-po-eta/
44,Одиннадцатый дневник,Игорь Губерман,4.3,"['Современная русская литература', 'Стихи и поэзия', 'Ироничные стихи', 'Позитивный настрой', 'Размышления о жизни', 'Современная поэзия']",110,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/63000263-igor-guberman-odinnadcatyy-dnevnik.jpg,https://www.litres.ru/igor-guberman/odinnadcatyy-dnevnik/
45,"Анна Ахматова. Я научилась просто, мудро жить…",Борис Носик,4.4,"['Биографии и мемуары', 'Стихи и поэзия', 'Анна Ахматова', 'История любви', 'Личная жизнь знаменитостей']",210,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/9360411-boris-nosik-anna-ahmatova-ya-nauchilas-prosto-mudro-zhit.jpg,https://www.litres.ru/boris-nosik/anna-ahmatova-ya-nauchilas-prosto-mudro-zhit/
46,Флоw. Простые и не простые истории о жизни в потоке,Сабина Гольштейн,4.7,"['Современная русская литература', 'Стихи и поэзия']",130,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/57489076-sabina-golshteyn-flow-prostye-i-ne-prostye-istorii-o-zhizni-v-potoke.jpg,https://www.litres.ru/sabina-golshteyn/flow-prostye-i-ne-prostye-istorii-o-zhizni-v-potoke/
47,Рецепты счастья,Лариса Рубальская,4.5,"['Легкая проза', 'Стихи и поэзия', 'Авторский сборник', 'Воспоминания', 'Женское счастье', 'Лирическая поэзия', 'Позитивный настрой', 'Случаи из жизни']",190,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/51265797-larisa-rubalskaya-recepty-schastya.jpg,https://www.litres.ru/larisa-rubalskaya/recepty-schastya/
48,Стихи,Ната Косякина,5.0,"['Стихи и поэзия', 'Лирическая поэзия', 'Сборники стихотворений', 'Современная русская поэзия']",38,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/42733210-mihail-potapov-18607320-stihi.jpg,https://www.litres.ru/mihail-potapov-18607320/stihi/
49,Лука Мудищев (сборник),Иван Семенович Барков,4.0,"['Стихи и поэзия', 'Сборник рассказов']",110,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/2874495-ivan-barkov-luka-mudischev-2.jpg,https://www.litres.ru/ivan-barkov/luka-mudischev-2/
50,Сборник стихотворений. Ищу друзей,Ника Турбина,5.0,"['Стихи и поэзия', 'Сборник рассказов']",50,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/43435901-nika-turbina-18950469-sbornik-stihotvoreniy-ischu-druzey.jpg,https://www.litres.ru/nika-turbina-18950469/sbornik-stihotvoreniy-ischu-druzey/
51,Одиссея. Новый стихотворный перевод Аркадия Казанского,Гомер,4.0,"['Книги о путешествиях', 'Мифы / легенды / эпос', 'Общая история', 'Стихи и поэзия']",460,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/26905356-gomer-odisseya-novyy-stihotvornyy-perevod-arkadiya-kazanskogo.jpg,https://www.litres.ru/gomer/odisseya-novyy-stihotvornyy-perevod-arkadiya-kazanskogo/
52,Порядок слов,Елена Катишонок,4.8,['Стихи и поэзия'],28,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/2316585-elena-katishonok-poryadok-slov.jpg,https://www.litres.ru/elena-katishonok/poryadok-slov/
53,Гнедич,Мария Рыбакова,5.0,"['Стихи и поэзия', 'Исторические романы', 'Роман в стихах']",60,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/651795-mariya-rybakova-gnedich.jpg,https://www.litres.ru/mariya-rybakova/gnedich/
54,Собрание сочинений в четырех томах. Том 3. Песни. Стихотворения,Владимир Высоцкий,5.0,"['Список школьной литературы 7-8 класс', 'Стихи и поэзия', '10 класс', 'Сборник рассказов']",230,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/180482-vladimir-vysockiy-sobranie-sochineniy-v-chetyreh-tomah-tom-3-pesni-stihotvoreniya.jpg,https://www.litres.ru/vladimir-vysockiy/sobranie-sochineniy-v-chetyreh-tomah-tom-3-pesni-stihotvoreniya/
55,Собрание сочинений в четырех томах. Том 2. Песни.1971–1980,Владимир Высоцкий,4.4,"['Стихи и поэзия', '10 класс', 'Сборник рассказов']",170,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/180481-vladimir-vysockiy-sobranie-sochineniy-v-chetyreh-tomah-tom-2-pesni-1971-1980.jpg,https://www.litres.ru/vladimir-vysockiy/sobranie-sochineniy-v-chetyreh-tomah-tom-2-pesni-1971-1980/
56,Собрание сочинений в четырех томах. Том 1. Песни.1961–1970,Владимир Высоцкий,4.3,"['Стихи и поэзия', '10 класс', 'Сборник рассказов']",190,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/180480-vladimir-vysockiy-sobranie-sochineniy-v-chetyreh-tomah-tom-1-pesni-1961-1970.jpg,https://www.litres.ru/vladimir-vysockiy/sobranie-sochineniy-v-chetyreh-tomah-tom-1-pesni-1961-1970/
57,Дура,Дина Бурачевская,5.0,"['Стихи и поэзия', 'Авторский сборник', 'Лирическая поэзия']",28,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/21380485-burachevskaya-dina-dura.jpg,https://www.litres.ru/burachevskaya-dina/dura/
58,Жизнь в пространстве (сборник),Галина Рымбу,5.0,"['Стихи и поэзия', 'Авторский сборник', 'Поэтическая библиотека', 'Сборник рассказов', 'Современная русская поэзия']",70,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/36276880-galina-rymbu-zhizn-v-prostranstve.jpg,https://www.litres.ru/galina-rymbu/zhizn-v-prostranstve/
59,"О счастье, я к тебе взываю!",Гораций,3.7,"['Античная литература', 'Зарубежная поэзия', 'Стихи и поэзия', 'Великие поэты', 'Древний Рим', 'Римская империя']",150,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/27447603-kvint-goraciy-flakk-o-schaste-ya-k-tebe-vzyvau.jpg,https://www.litres.ru/kvint-goraciy-flakk/o-schaste-ya-k-tebe-vzyvau/
60,По тропинкам севера,Мацуо Басё,4.6,"['Древневосточная литература', 'Зарубежная классика', 'Зарубежная поэзия', 'Зарубежная старинная литература', 'Японская литература', 'Японская поэзия']",60,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/7603770-macuo-base-po-tropinkam-severa.jpg,https://www.litres.ru/macuo-base/po-tropinkam-severa/
61,Часы приема,Александр Стесин,0,"['Современная русская литература', 'Стихи и поэзия', 'Сборники стихотворений', 'Современная русская поэзия']",39,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/27051477-aleksandr-stesin-chasy-priema.jpg,https://www.litres.ru/aleksandr-stesin/chasy-priema/
62,Сестра Монгольфье,Екатерина Перченкова,0,"['Современная русская литература', 'Стихи и поэзия', 'Жизненные ценности', 'Магический реализм', 'Сборники стихотворений', 'Современная русская поэзия']",60,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/27050421-ekaterina-perchenkova-sestra-mongolfe.jpg,https://www.litres.ru/ekaterina-perchenkova/sestra-mongolfe/
63,Сигналы Страшного суда. Поэтические произведения,Павел Зальцман,0,"['Русская поэзия', 'Стихи и поэзия', 'Ироничная проза', 'Размышления о жизни', 'Философская поэзия']",140,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/4964680-pavel-zalcman-signaly-strashnogo-suda-poeticheskie-proizvedeniya-2.jpg,https://www.litres.ru/pavel-zalcman/signaly-strashnogo-suda-poeticheskie-proizvedeniya-2/
64,Стихотворения,Николай Гумилев,4.5,"['Русская классика', 'Русская поэзия', 'Стихи и поэзия', 'Интеллектуальная поэзия', 'Классическая поэзия', 'Поэтическая библиотека', 'Русские поэты', 'Серебряный век']",120,https://cv1.litres.ru/pub/c/elektronnaya-kniga/cover_415/63095516-nikolay-gumilev-stihotvoreniya-63095516.jpg,https://www.litres.ru/nikolay-gumilev/stihotvoreniya-63095516/
65,Это футбол! (сборник),Александр Терехов,3.8,"['Русская классика', 'Современная русская литература', 'Стихи и поэзия', 'Забавные истории', 'Околофутбол', 'Поэмы', 'Психологическая проза', 'Сборник рассказов', 'Футбол']",260,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/24918535-aleksandr-terehov-eto-futbol.jpg,https://www.litres.ru/aleksandr-terehov/eto-futbol/
66,Избранные стихи немецких поэтов,Генрих Гейне,5.0,"['Мистика', 'Стихи и поэзия', 'Ужасы', 'Авантюрные приключения', 'Неземная любовь', 'Романтическая фантастика', 'Романтическая эротика', 'Самиздат']",40,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/42195794-genrih-geyne-izbrannye-stihi-nemeckih-poetov.jpg,https://www.litres.ru/genrih-geyne/izbrannye-stihi-nemeckih-poetov/
67,Ромео и Джульетта. Перевод Алексея Козлова,Уильям Шекспир,4.0,"['Пьесы и драматургия', 'Современные любовные романы', 'Стихи и поэзия']",90,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/41608892-uilyam-shekspir-romeo-i-dzhuletta-perevod-alekseya-kozlova.jpg,https://www.litres.ru/uilyam-shekspir/romeo-i-dzhuletta-perevod-alekseya-kozlova/
68,Стихи,Андрей «Дельфин» Лысиков,4.8,"['Стихи и поэзия', 'Иллюстрированное издание', 'Лирика', 'Сборники стихотворений', 'Современная русская поэзия']",36,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/8897586-andrey-delfin-lysikov-stihi-4.jpg,https://www.litres.ru/andrey-delfin-lysikov/stihi-4/
69,Стихотворения,Константин Бальмонт,4.7,"['Литература 19 века', 'Литература 20 века', 'Русская классика', 'Список школьной литературы 10-11 класс', 'Стихи и поэзия', '11 класс', 'Лирика', 'Сборник рассказов', 'Сборники стихотворений']",160,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/4986577-konstantin-balmont-stihotvoreniya-4986577.jpg,https://www.litres.ru/konstantin-balmont/stihotvoreniya-4986577/
70,Телега жизни,,4.9,"['Стихи и поэзия', 'Классическая поэзия', 'Лирическая поэзия', 'Поэзия XIX века', 'Поэзия XVIII века', 'Сборники стихотворений', 'Философская поэзия']",90,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/48844980-sbornik-telega-zhizni.jpg,https://www.litres.ru/sbornik/telega-zhizni/
71,Сквозь мутное время. Русский взгляд на необходимость сопротивления духу века сего (сборник),Максим Шевченко,4.5,"['Общая история', 'Политология', 'Публицистика', 'Стихи и поэзия', 'Интервью', 'Политическая публицистика', 'Сборник рассказов', 'Современная Россия']",290,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/6494398-maksim-shevchenko-skvoz-mutnoe-vremya-russkiy-vzglyad-na-neobhodimost-soprotivleniya-duhu-veka-sego.jpg,https://www.litres.ru/maksim-shevchenko/skvoz-mutnoe-vremya-russkiy-vzglyad-na-neobhodimost-soprotivleniya-duhu-veka-sego/
